Date,Open,High,Low,Close,Adj Close,Volume
2023-09-06,611.150024,612.549988,605.599976,610.250000,608.372620,6520064
2023-09-07,610.900024,616.500000,609.049988,614.900024,613.008301,6520293
2023-09-08,617.950012,628.900024,614.200012,627.250000,625.320313,16190749
2023-09-11,634.650024,635.400024,630.500000,634.849976,632.896912,8780510
2023-09-12,638.000000,639.000000,615.250000,620.799988,618.890137,12541377
2023-09-13,621.000000,628.500000,619.549988,625.900024,623.974487,6988358
2023-09-14,628.099976,630.799988,623.299988,624.599976,622.678406,5722295
2023-09-15,628.700012,636.500000,627.150024,634.250000,632.298767,18917805
2023-09-18,635.900024,644.200012,633.150024,640.650024,638.679077,11108349
2023-09-20,640.700012,647.000000,637.000000,638.500000,636.535706,11777925
2023-09-21,638.500000,641.700012,624.000000,627.049988,625.120911,9266854
2023-09-22,628.000000,630.799988,619.000000,620.450012,618.541260,6551917
2023-09-25,623.849976,625.200012,617.900024,618.700012,616.796631,6390681
2023-09-26,618.700012,625.700012,617.950012,619.799988,617.893188,6271108
2023-09-27,619.950012,621.900024,616.750000,620.150024,618.242188,5960490
2023-09-28,622.900024,623.799988,612.250000,614.099976,612.210754,6768196
2023-09-29,618.700012,633.000000,617.000000,630.200012,628.261230,8969405
2023-10-03,632.599976,632.650024,618.599976,620.450012,618.541260,6894577
2023-10-04,620.799988,620.799988,608.299988,613.599976,611.712280,7612709
2023-10-05,619.000000,621.349976,614.650024,619.599976,617.693787,7893892
2023-10-06,627.000000,627.349976,620.000000,622.450012,620.535095,7922379
2023-10-09,620.799988,622.000000,613.700012,617.349976,615.450745,6381189
2023-10-10,620.000000,632.500000,617.599976,630.549988,628.610168,9833429
2023-10-11,633.000000,637.799988,632.599976,634.000000,632.049561,7701931
2023-10-12,637.000000,640.200012,635.049988,636.950012,634.990479,5928732
2023-10-13,633.950012,669.000000,633.000000,667.099976,665.047668,28011678
2023-10-16,668.549988,677.799988,661.250000,666.200012,664.150513,20005816
2023-10-17,670.000000,670.900024,654.650024,655.700012,653.682800,10263992
2023-10-18,658.599976,672.250000,653.799988,668.500000,666.443420,14908778
2023-10-19,662.950012,672.299988,658.599976,668.799988,666.742493,10633043
2023-10-20,666.650024,676.400024,660.500000,663.200012,661.159729,11759568
2023-10-23,663.650024,667.250000,645.000000,647.349976,645.358459,8564004
2023-10-25,650.000000,651.900024,636.049988,637.849976,635.887695,8229559
2023-10-26,635.000000,635.650024,624.150024,626.549988,624.622437,8889373
2023-10-27,630.000000,643.950012,628.450012,641.049988,639.077820,10232856
2023-10-30,643.799988,643.799988,621.849976,628.500000,626.566467,12786883
2023-10-31,642.000000,642.000000,627.299988,628.650024,626.716003,11395766
2023-11-01,630.000000,633.799988,626.299988,627.700012,625.768921,8785264
2023-11-02,632.000000,638.200012,630.099976,636.450012,634.492004,9934305
2023-11-03,662.000000,666.000000,646.200012,647.500000,645.507996,23087856
2023-11-06,652.849976,652.849976,643.200012,646.049988,644.062439,10801301
2023-11-07,645.000000,649.900024,643.299988,645.000000,643.015686,6588073
2023-11-08,648.000000,649.049988,641.900024,642.549988,640.573242,6551864
2023-11-09,644.000000,653.650024,642.700012,649.349976,647.352295,10155047
2023-11-10,649.349976,652.950012,644.000000,651.049988,649.047058,6425792
2023-11-13,653.000000,654.000000,649.299988,653.250000,651.240295,3279829
2023-11-15,660.000000,673.500000,656.549988,671.549988,669.484009,11324434
2023-11-16,674.000000,685.500000,670.900024,680.400024,678.306824,17501373
2023-11-17,682.500000,687.650024,679.599976,681.549988,679.453247,9563220
2023-11-20,682.000000,686.750000,670.700012,674.299988,672.225525,8324354
2023-11-21,677.000000,683.299988,675.000000,681.700012,679.602783,7291057
2023-11-22,683.950012,687.349976,676.049988,681.200012,679.104370,9279642
2023-11-23,683.200012,685.900024,677.049988,679.950012,677.858215,5885370
2023-11-24,681.400024,681.950012,671.250000,673.700012,671.627441,6951690
2023-11-28,677.450012,699.450012,674.250000,697.500000,695.354187,16015860
2023-11-29,702.750000,714.400024,694.349976,712.349976,710.158508,16122864
2023-11-30,716.299988,717.250000,697.000000,706.400024,704.226807,24275245
2023-12-01,708.000000,711.000000,703.000000,705.450012,703.279724,10565415
2023-12-04,716.000000,717.000000,704.799988,705.599976,703.429260,9348036
2023-12-05,705.900024,714.900024,705.000000,708.950012,706.768982,9601509
2023-12-06,709.049988,724.799988,709.000000,722.450012,720.227417,12148825
2023-12-07,725.000000,727.500000,716.000000,721.950012,719.729004,10451801
2023-12-08,722.049988,727.599976,707.500000,714.549988,712.351746,8557203
2023-12-11,717.799988,726.500000,716.549988,720.799988,718.582520,6403209
2023-12-12,724.799988,724.799988,713.000000,715.400024,713.199158,6461539
2023-12-13,716.000000,721.450012,713.500000,720.299988,718.084045,5807736
2023-12-14,724.000000,724.700012,718.599976,719.750000,717.535767,6732352
2023-12-15,723.900024,734.000000,721.250000,732.400024,730.146851,12082079
2023-12-18,732.900024,734.750000,728.099976,730.799988,728.551758,5450397
2023-12-19,732.599976,732.599976,726.000000,728.950012,726.707458,4511101
2023-12-20,730.950012,733.000000,703.049988,705.250000,703.080322,8107602
2023-12-21,703.000000,711.900024,696.250000,708.849976,706.669250,7702232
2023-12-22,716.799988,731.000000,712.000000,724.700012,722.470520,12062238
2023-12-26,727.400024,727.500000,716.599976,719.549988,717.336365,7229143
2023-12-27,728.000000,741.849976,725.150024,740.900024,738.620667,15052800
2023-12-28,742.650024,757.950012,739.049988,753.900024,751.580688,14906199
2023-12-29,755.000000,802.900024,754.000000,779.950012,777.550537,41170191
2024-01-01,785.000000,798.700012,781.049988,790.599976,788.167725,12570717
2024-01-02,800.500000,804.000000,779.000000,784.400024,781.986877,13791090
2024-01-03,786.049988,790.000000,776.250000,781.450012,779.045959,8559060
2024-01-04,798.000000,801.799988,791.299988,795.750000,793.301941,14298444
2024-01-05,799.000000,805.900024,787.099976,790.950012,788.516724,11091198
2024-01-08,798.400024,800.349976,787.500000,789.099976,786.672363,7668471
2024-01-09,799.950012,809.200012,793.150024,799.799988,797.339478,12872757
2024-01-10,800.000000,811.000000,792.650024,808.450012,805.962891,9980044
2024-01-11,813.500000,817.500000,808.450012,815.650024,813.140747,11075167
2024-01-12,818.150024,818.549988,809.150024,816.450012,813.938232,7664094
2024-01-15,820.000000,820.400024,810.299988,812.450012,809.950562,4835856
2024-01-16,812.450012,827.000000,812.450012,818.849976,816.330811,10159066
2024-01-17,811.000000,813.700012,804.000000,805.549988,803.071777,7895439
2024-01-18,807.000000,822.950012,797.000000,819.049988,816.530212,11500495
2024-01-19,823.849976,826.000000,819.500000,823.549988,821.016418,5706888
2024-01-23,824.900024,827.599976,796.299988,800.450012,797.987488,9436209
2024-01-24,802.400024,812.000000,788.500000,810.900024,808.405334,7217542
2024-01-25,814.000000,814.150024,800.299988,811.849976,809.352356,10109720
2024-01-29,811.849976,843.799988,811.049988,841.000000,838.412720,12823686
2024-01-30,843.000000,885.950012,842.849976,858.849976,856.207764,19734613
2024-01-31,865.200012,896.500000,865.200012,884.200012,881.479858,24562392
2024-02-01,900.000000,900.150024,876.299988,878.500000,875.797363,14505885
2024-02-02,886.000000,895.750000,876.849976,878.750000,876.046570,13003437
2024-02-05,934.000000,950.000000,915.349976,926.799988,923.948730,38686871
2024-02-06,936.400024,941.299988,928.400024,939.549988,936.659546,12714803
2024-02-07,944.000000,944.000000,928.049988,933.799988,930.927185,7913010
2024-02-08,937.000000,939.700012,918.799988,924.299988,921.456421,11576253
2024-02-09,926.000000,927.400024,906.049988,915.000000,912.185059,7904881
2024-02-12,916.099976,925.000000,908.000000,911.599976,908.795471,7286778
2024-02-13,911.599976,919.099976,894.000000,906.900024,904.109985,8574218
2024-02-14,900.000000,919.950012,894.349976,918.299988,915.474915,6570939
2024-02-15,923.700012,927.000000,916.349976,920.549988,917.717957,6430799
2024-02-16,925.000000,948.799988,924.099976,938.599976,935.712463,12826164
2024-02-19,942.950012,942.950012,931.049988,932.599976,929.730896,4632214
2024-02-20,934.450012,934.650024,920.400024,926.349976,923.500122,4733639
2024-02-21,926.349976,937.200012,916.500000,921.049988,918.216431,6011018
2024-02-22,924.650024,933.849976,914.599976,932.299988,929.431824,6437014
2024-02-23,933.099976,939.799988,929.400024,937.400024,934.516174,7047473
2024-02-26,937.099976,945.000000,930.700012,936.950012,934.067566,5600234
2024-02-27,936.750000,965.000000,935.500000,962.700012,959.738342,12810206
2024-02-28,966.150024,976.000000,950.299988,958.049988,955.102600,15219187
2024-02-29,959.000000,959.250000,942.900024,950.200012,947.276794,10346657
2024-03-01,958.950012,980.400024,956.700012,977.400024,974.393127,10645369
2024-03-04,993.250000,995.000000,980.099976,987.200012,984.162964,6084495
2024-03-05,1027.000000,1065.599976,1005.349976,1021.900024,1018.756226,59811033
2024-03-06,1025.000000,1030.650024,1009.000000,1017.650024,1014.519287,14214823
2024-03-07,1025.000000,1047.000000,1014.049988,1039.300049,1036.102661,16877082
2024-03-11,1034.750000,1035.949951,1021.000000,1028.000000,1024.837402,7502450
2024-03-12,1027.800049,1037.000000,1011.299988,1016.500000,1013.372803,8763820
2024-03-13,1019.000000,1021.000000,963.549988,973.200012,970.206055,16564155
2024-03-14,964.950012,982.000000,955.400024,967.750000,964.772766,22931801
2024-03-15,968.400024,979.750000,940.000000,945.849976,942.940125,23390913
2024-03-18,945.849976,974.799988,936.650024,972.450012,969.458313,12121719
2024-03-19,968.549988,970.599976,951.599976,957.750000,954.803528,9483750
2024-03-20,960.900024,965.150024,921.200012,940.450012,937.556763,13900321
2024-03-21,951.000000,969.250000,946.000000,964.900024,961.931580,11074207
2024-03-22,964.900024,986.200012,950.349976,979.799988,976.785706,13638296
2024-03-26,977.000000,995.000000,976.000000,986.200012,983.166016,9461531
2024-03-27,991.599976,995.000000,976.700012,978.650024,975.639282,6640537
2024-03-28,982.500000,999.900024,979.000000,992.799988,989.745728,9862996
2024-04-01,1000.000000,1009.849976,987.450012,992.250000,989.197388,8629407
2024-04-02,999.000000,1008.000000,993.400024,1004.650024,1001.559265,7995931
2024-04-03,1004.000000,1014.450012,992.549988,1009.150024,1006.045471,8040366
2024-04-04,1016.000000,1017.000000,998.150024,1011.599976,1008.487854,9138276
2024-04-05,1011.599976,1012.500000,1004.400024,1007.099976,1004.001709,4519120
2024-04-08,1010.049988,1016.400024,1004.000000,1013.200012,1010.082947,5188052
2024-04-09,1021.000000,1029.500000,1005.000000,1008.500000,1005.397400,8539041
2024-04-10,1012.250000,1021.000000,1010.000000,1013.500000,1010.382019,4554077
2024-04-12,1014.000000,1029.000000,1013.500000,1018.500000,1015.366638,11575194
2024-04-15,998.099976,1006.950012,978.500000,998.799988,995.727234,12632409
2024-04-16,990.000000,1004.900024,982.099976,992.799988,989.745728,9574762
2024-04-18,996.349976,1003.099976,966.250000,971.349976,968.361694,13540490
2024-04-19,964.000000,967.950012,944.000000,963.200012,960.236816,15381310
2024-04-22,978.750000,978.750000,966.000000,973.549988,970.554932,7187959
2024-04-23,976.000000,994.500000,974.049988,986.750000,983.714355,7994116
2024-04-24,992.400024,995.900024,988.000000,991.650024,988.599304,4671450
2024-04-25,992.500000,1003.299988,989.500000,1001.250000,998.169739,8366455
2024-04-26,1007.799988,1008.950012,996.599976,999.500000,996.425110,7937500
2024-04-29,1003.049988,1005.750000,999.000000,1000.599976,997.521667,4764750
2024-04-30,1005.000000,1019.450012,997.500000,1007.900024,1004.799316,9047011
2024-05-02,1020.000000,1030.000000,1011.549988,1027.800049,1024.638062,12695047
2024-05-03,1038.000000,1040.199951,996.000000,1013.400024,1010.282349,11871773
2024-05-06,1015.000000,1019.799988,1005.000000,1016.200012,1013.073730,5724760
2024-05-07,1016.200012,1017.950012,982.049988,988.549988,985.508789,8877426
2024-05-08,986.950012,1015.000000,977.000000,1012.099976,1008.986328,7519352
2024-05-09,1011.000000,1043.199951,1007.299988,1030.300049,1027.130371,19189798
2024-05-10,1037.000000,1050.349976,1030.400024,1046.650024,1043.430054,13383183
2024-05-13,1005.000000,1008.700012,947.200012,959.750000,956.797363,58974762
2024-05-14,965.099976,968.000000,953.250000,964.650024,961.682312,16325689
2024-05-15,970.950012,972.950012,945.099976,947.299988,944.385681,19668239
2024-05-16,953.200012,954.400024,919.000000,936.400024,933.519226,31240770
2024-05-17,944.000000,953.400024,941.000000,945.700012,942.790649,13205512
2024-05-21,954.000000,956.650024,948.700012,951.299988,948.373352,10055258
2024-05-22,952.000000,954.900024,942.549988,947.500000,944.585083,9495279
2024-05-23,950.000000,963.450012,945.049988,962.349976,959.389343,11211074
2024-05-24,962.500000,970.950012,958.000000,960.549988,957.594910,9590588
2024-05-27,964.900024,966.450012,952.000000,958.500000,955.551208,6916555
2024-05-28,959.000000,961.900024,946.000000,947.549988,944.634888,6618946
2024-05-29,946.950012,950.500000,938.799988,943.599976,940.697083,8184019
2024-05-30,943.500000,951.450012,921.000000,923.950012,921.107544,10170912
2024-05-31,931.650024,937.250000,920.099976,923.000000,920.160461,14289102
2024-06-03,963.000000,963.000000,934.000000,950.450012,947.526001,12314329
2024-06-04,948.000000,948.000000,855.400024,903.900024,901.119263,26554598
2024-06-05,924.950012,933.750000,890.000000,929.950012,927.089111,13752553
2024-06-06,940.000000,946.000000,931.200012,938.250000,935.363525,11792640
2024-06-07,940.000000,973.000000,935.250000,970.500000,967.514343,15577866
2024-06-10,977.000000,984.900024,969.099976,975.150024,972.150024,9258931
2024-06-11,973.799988,992.549988,966.650024,987.099976,987.099976,14828702
2024-06-12,994.500000,1010.250000,987.000000,988.700012,988.700012,17527993
2024-06-13,1002.000000,1002.000000,980.750000,985.849976,985.849976,12157226
2024-06-14,990.000000,997.250000,981.400024,993.400024,993.400024,11591421
2024-06-18,1000.000000,1003.549988,984.000000,985.900024,985.900024,9845075
2024-06-19,990.000000,994.900024,975.150024,977.349976,977.349976,7605719
2024-06-20,980.000000,988.400024,976.349976,978.250000,978.250000,7299571
2024-06-21,979.000000,980.900024,958.099976,961.799988,961.799988,14303735
2024-06-24,960.900024,963.500000,950.049988,958.049988,958.049988,6655577
2024-06-25,960.000000,962.849976,949.299988,955.000000,955.000000,7304128
2024-06-26,956.000000,962.500000,950.099976,951.849976,951.849976,6908988
2024-06-27,952.500000,974.849976,948.049988,972.099976,972.099976,19385412
2024-06-28,975.000000,998.500000,972.549988,989.750000,989.750000,23025267
2024-07-01,989.750000,1005.500000,985.200012,1002.049988,1002.049988,14006105
2024-07-02,1004.049988,1005.000000,979.099976,981.299988,981.299988,12284132
2024-07-03,984.950012,987.349976,973.500000,975.650024,975.650024,7346258
2024-07-04,984.000000,1004.000000,979.599976,998.200012,998.200012,12139832
2024-07-05,1005.000000,1006.599976,989.950012,993.650024,993.650024,9050375
2024-07-08,1005.000000,1016.599976,996.200012,1002.599976,1002.599976,13312085
2024-07-09,1000.950012,1017.000000,998.099976,1014.950012,1014.950012,10948094
2024-07-10,1015.000000,1019.849976,986.049988,1005.500000,1005.500000,13412206
2024-07-11,1008.000000,1025.500000,1007.049988,1020.799988,1020.799988,11983571
2024-07-12,1023.849976,1025.900024,1015.000000,1016.750000,1016.750000,7339644
2024-07-15,1021.349976,1029.800049,1017.299988,1024.449951,1024.449951,5847297
2024-07-16,1025.500000,1029.599976,1019.200012,1021.150024,1021.150024,4824555
2024-07-18,1022.950012,1027.000000,1008.000000,1024.550049,1024.550049,8010324
2024-07-19,1024.000000,1024.000000,986.650024,990.000000,990.000000,7400178
2024-07-22,990.000000,1008.000000,976.549988,1003.150024,1003.150024,7396198
2024-07-23,1007.900024,1008.650024,967.200012,1001.799988,1001.799988,10384177
